Model                                         | Scenario |        Extra |    N |   Accuracy
kimi-k2-thinking                              |        8 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |        8 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |        8 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |        9 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |        9 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |        9 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |        9 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       10 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       10 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       10 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       10 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       11 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       11 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       11 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       11 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       12 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       12 |   Event Load |    1 |       0.0%
kimi-k2-thinking                              |       12 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       12 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       13 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       13 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       13 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       13 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       14 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       14 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       14 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       14 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       15 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       15 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       15 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       15 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       16 |   Min Events |    1 |       0.0%
kimi-k2-thinking                              |       16 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       16 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       16 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       17 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       17 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       17 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       17 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       18 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       18 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       18 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       18 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       19 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       19 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       19 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       19 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       20 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       20 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       20 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       20 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       21 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       21 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       21 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       21 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       22 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       22 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       22 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       22 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       23 |   Min Events |    1 |       0.0%
kimi-k2-thinking                              |       23 |   Event Load |    1 |       0.0%
kimi-k2-thinking                              |       23 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       23 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       24 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       24 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       24 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       24 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       27 |   Min Events |    1 |       0.0%
kimi-k2-thinking                              |       27 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       27 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       27 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       28 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       28 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       28 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       29 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       29 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       29 |      Min ECT |    1 |       0.0%
kimi-k2-thinking                              |       29 |     ECT Load |    1 |       0.0%
kimi-k2-thinking                              |       30 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       30 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       30 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       30 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       31 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       31 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       31 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       31 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       32 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       32 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       32 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       32 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       37 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       37 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       37 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       37 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |       39 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |       39 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |       39 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |       39 |     ECT Load |    1 |     100.0%

llama-3.1-70b-Instruct                        |        7 |   Min Events |   10 |     100.0%
llama-3.1-70b-Instruct                        |        7 |   Event Load |   10 |      70.0%
llama-3.1-70b-Instruct                        |        7 |      Min ECT |   10 |      80.0%
llama-3.1-70b-Instruct                        |        7 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |        8 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct                        |        8 |   Event Load |   10 |      60.0%
llama-3.1-70b-Instruct                        |        8 |      Min ECT |   10 |      50.0%
llama-3.1-70b-Instruct                        |        8 |     ECT Load |   10 |      30.0%
llama-3.1-70b-Instruct                        |        9 |   Min Events |   10 |     100.0%
llama-3.1-70b-Instruct                        |        9 |   Event Load |   10 |      90.0%
llama-3.1-70b-Instruct                        |        9 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct                        |        9 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       10 |   Min Events |   10 |      60.0%
llama-3.1-70b-Instruct                        |       10 |   Event Load |   10 |      60.0%
llama-3.1-70b-Instruct                        |       10 |      Min ECT |   10 |      60.0%
llama-3.1-70b-Instruct                        |       10 |     ECT Load |   10 |      20.0%
llama-3.1-70b-Instruct                        |       11 |   Min Events |   10 |      60.0%
llama-3.1-70b-Instruct                        |       11 |   Event Load |   10 |      50.0%
llama-3.1-70b-Instruct                        |       11 |      Min ECT |   10 |      50.0%
llama-3.1-70b-Instruct                        |       11 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       12 |   Min Events |   10 |      50.0%
llama-3.1-70b-Instruct                        |       12 |   Event Load |   10 |      60.0%
llama-3.1-70b-Instruct                        |       12 |      Min ECT |   10 |      60.0%
llama-3.1-70b-Instruct                        |       12 |     ECT Load |   10 |      90.0%
llama-3.1-70b-Instruct                        |       13 |   Min Events |   10 |      40.0%
llama-3.1-70b-Instruct                        |       13 |   Event Load |   10 |      50.0%
llama-3.1-70b-Instruct                        |       13 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct                        |       13 |     ECT Load |   10 |      90.0%
llama-3.1-70b-Instruct                        |       14 |   Min Events |   10 |      30.0%
llama-3.1-70b-Instruct                        |       14 |   Event Load |   10 |      40.0%
llama-3.1-70b-Instruct                        |       14 |      Min ECT |   10 |      40.0%
llama-3.1-70b-Instruct                        |       14 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       15 |   Min Events |   10 |      20.0%
llama-3.1-70b-Instruct                        |       15 |   Event Load |   10 |      20.0%
llama-3.1-70b-Instruct                        |       15 |      Min ECT |   10 |      30.0%
llama-3.1-70b-Instruct                        |       15 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       16 |   Min Events |   10 |      40.0%
llama-3.1-70b-Instruct                        |       16 |   Event Load |   10 |      30.0%
llama-3.1-70b-Instruct                        |       16 |      Min ECT |   10 |      30.0%
llama-3.1-70b-Instruct                        |       16 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       17 |   Min Events |   10 |      20.0%
llama-3.1-70b-Instruct                        |       17 |   Event Load |   10 |      70.0%
llama-3.1-70b-Instruct                        |       17 |      Min ECT |   10 |      50.0%
llama-3.1-70b-Instruct                        |       17 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       18 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       18 |   Event Load |   10 |      50.0%
llama-3.1-70b-Instruct                        |       18 |      Min ECT |   10 |      40.0%
llama-3.1-70b-Instruct                        |       18 |     ECT Load |   10 |      10.0%
llama-3.1-70b-Instruct                        |       19 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       19 |   Event Load |   10 |      80.0%
llama-3.1-70b-Instruct                        |       19 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct                        |       19 |     ECT Load |   10 |      10.0%
llama-3.1-70b-Instruct                        |       20 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct                        |       20 |   Event Load |   10 |      70.0%
llama-3.1-70b-Instruct                        |       20 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct                        |       20 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       21 |   Min Events |   10 |      80.0%
llama-3.1-70b-Instruct                        |       21 |   Event Load |   10 |      80.0%
llama-3.1-70b-Instruct                        |       21 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct                        |       21 |     ECT Load |   10 |      50.0%
llama-3.1-70b-Instruct                        |       22 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct                        |       22 |   Event Load |   10 |      90.0%
llama-3.1-70b-Instruct                        |       22 |      Min ECT |   10 |      80.0%
llama-3.1-70b-Instruct                        |       22 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       23 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       23 |   Event Load |   10 |      20.0%
llama-3.1-70b-Instruct                        |       23 |      Min ECT |   10 |      20.0%
llama-3.1-70b-Instruct                        |       23 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       24 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct                        |       24 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct                        |       24 |      Min ECT |   10 |      10.0%
llama-3.1-70b-Instruct                        |       24 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       27 |   Min Events |   10 |      30.0%
llama-3.1-70b-Instruct                        |       27 |   Event Load |   10 |      20.0%
llama-3.1-70b-Instruct                        |       27 |      Min ECT |   10 |      30.0%
llama-3.1-70b-Instruct                        |       27 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       28 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       28 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       28 |      Min ECT |   10 |      20.0%
llama-3.1-70b-Instruct                        |       28 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       29 |   Min Events |   10 |      30.0%
llama-3.1-70b-Instruct                        |       29 |   Event Load |   10 |      30.0%
llama-3.1-70b-Instruct                        |       29 |      Min ECT |   10 |      30.0%
llama-3.1-70b-Instruct                        |       29 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       30 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       30 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       30 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct                        |       30 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       31 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       31 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       31 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct                        |       31 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       32 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct                        |       32 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       32 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct                        |       32 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct                        |       37 |   Min Events |   10 |      60.0%
llama-3.1-70b-Instruct                        |       37 |   Event Load |   10 |      50.0%
llama-3.1-70b-Instruct                        |       37 |      Min ECT |   10 |      50.0%
llama-3.1-70b-Instruct                        |       37 |     ECT Load |   10 |      20.0%
llama-3.1-70b-Instruct                        |       39 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct                        |       39 |   Event Load |   10 |      60.0%
llama-3.1-70b-Instruct                        |       39 |      Min ECT |   10 |      60.0%
llama-3.1-70b-Instruct                        |       39 |     ECT Load |   10 |      30.0%

llama-3.1-70b-Instruct (with COT)             |        7 |   Min Events |   10 |     100.0%
llama-3.1-70b-Instruct (with COT)             |        7 |   Event Load |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |        7 |      Min ECT |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |        7 |     ECT Load |   10 |      40.0%
llama-3.1-70b-Instruct (with COT)             |        8 |   Min Events |   10 |     100.0%
llama-3.1-70b-Instruct (with COT)             |        8 |   Event Load |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |        8 |      Min ECT |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |        8 |     ECT Load |   10 |      50.0%
llama-3.1-70b-Instruct (with COT)             |        9 |   Min Events |   10 |     100.0%
llama-3.1-70b-Instruct (with COT)             |        9 |   Event Load |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |        9 |      Min ECT |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |        9 |     ECT Load |   10 |      40.0%
llama-3.1-70b-Instruct (with COT)             |       10 |   Min Events |   10 |      60.0%
llama-3.1-70b-Instruct (with COT)             |       10 |   Event Load |   10 |      70.0%
llama-3.1-70b-Instruct (with COT)             |       10 |      Min ECT |   10 |      60.0%
llama-3.1-70b-Instruct (with COT)             |       10 |     ECT Load |   10 |      30.0%
llama-3.1-70b-Instruct (with COT)             |       11 |   Min Events |   10 |      70.0%
llama-3.1-70b-Instruct (with COT)             |       11 |   Event Load |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       11 |      Min ECT |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       11 |     ECT Load |   10 |      30.0%
llama-3.1-70b-Instruct (with COT)             |       12 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       12 |   Event Load |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       12 |      Min ECT |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       12 |     ECT Load |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       13 |   Min Events |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       13 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       13 |      Min ECT |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       13 |     ECT Load |   10 |      40.0%
llama-3.1-70b-Instruct (with COT)             |       14 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       14 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       14 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       14 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       15 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       15 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       15 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       15 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       16 |   Min Events |   10 |      30.0%
llama-3.1-70b-Instruct (with COT)             |       16 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       16 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       16 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       17 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       17 |   Event Load |   10 |     100.0%
llama-3.1-70b-Instruct (with COT)             |       17 |      Min ECT |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       17 |     ECT Load |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       18 |   Min Events |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       18 |   Event Load |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       18 |      Min ECT |   10 |     100.0%
llama-3.1-70b-Instruct (with COT)             |       18 |     ECT Load |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       19 |   Min Events |   10 |      80.0%
llama-3.1-70b-Instruct (with COT)             |       19 |   Event Load |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       19 |      Min ECT |   10 |      70.0%
llama-3.1-70b-Instruct (with COT)             |       19 |     ECT Load |   10 |      90.0%
llama-3.1-70b-Instruct (with COT)             |       20 |   Min Events |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       20 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       20 |      Min ECT |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       20 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       21 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       21 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       21 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       21 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       22 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       22 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       22 |      Min ECT |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       22 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       23 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       23 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       23 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       23 |     ECT Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       24 |   Min Events |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       24 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       24 |      Min ECT |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       24 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       27 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       27 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       27 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       27 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       28 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       28 |   Event Load |   10 |      10.0%
llama-3.1-70b-Instruct (with COT)             |       28 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       28 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       29 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       29 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       29 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       29 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       30 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       30 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       30 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       30 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       31 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       31 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       31 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       31 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       32 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       32 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       32 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       32 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       37 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       37 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       37 |      Min ECT |   10 |      20.0%
llama-3.1-70b-Instruct (with COT)             |       37 |     ECT Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       39 |   Min Events |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       39 |   Event Load |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       39 |      Min ECT |   10 |       0.0%
llama-3.1-70b-Instruct (with COT)             |       39 |     ECT Load |   10 |       0.0%

llama-3.3-70b-Instruct                        |        7 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |        7 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |        7 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |        7 |     ECT Load |   10 |      40.0%
llama-3.3-70b-Instruct                        |        8 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |        8 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |        8 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |        8 |     ECT Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |        9 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |        9 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |        9 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |        9 |     ECT Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       10 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       10 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       10 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       10 |     ECT Load |   10 |      60.0%
llama-3.3-70b-Instruct                        |       11 |   Min Events |   10 |      90.0%
llama-3.3-70b-Instruct                        |       11 |   Event Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       11 |      Min ECT |   10 |      80.0%
llama-3.3-70b-Instruct                        |       11 |     ECT Load |   10 |      50.0%
llama-3.3-70b-Instruct                        |       12 |   Min Events |   10 |       0.0%
llama-3.3-70b-Instruct                        |       12 |   Event Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       12 |      Min ECT |   10 |      10.0%
llama-3.3-70b-Instruct                        |       12 |     ECT Load |   10 |      50.0%
llama-3.3-70b-Instruct                        |       13 |   Min Events |   10 |       0.0%
llama-3.3-70b-Instruct                        |       13 |   Event Load |   10 |      10.0%
llama-3.3-70b-Instruct                        |       13 |      Min ECT |   10 |      20.0%
llama-3.3-70b-Instruct                        |       13 |     ECT Load |   10 |      40.0%
llama-3.3-70b-Instruct                        |       14 |   Min Events |   10 |      50.0%
llama-3.3-70b-Instruct                        |       14 |   Event Load |   10 |      60.0%
llama-3.3-70b-Instruct                        |       14 |      Min ECT |   10 |      50.0%
llama-3.3-70b-Instruct                        |       14 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       15 |   Min Events |   10 |      60.0%
llama-3.3-70b-Instruct                        |       15 |   Event Load |   10 |      70.0%
llama-3.3-70b-Instruct                        |       15 |      Min ECT |   10 |      70.0%
llama-3.3-70b-Instruct                        |       15 |     ECT Load |   10 |      30.0%
llama-3.3-70b-Instruct                        |       16 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       16 |   Event Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       16 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       16 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       17 |   Min Events |   10 |      50.0%
llama-3.3-70b-Instruct                        |       17 |   Event Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       17 |      Min ECT |   10 |      10.0%
llama-3.3-70b-Instruct                        |       17 |     ECT Load |   10 |      20.0%
llama-3.3-70b-Instruct                        |       18 |   Min Events |   10 |      50.0%
llama-3.3-70b-Instruct                        |       18 |   Event Load |   10 |      10.0%
llama-3.3-70b-Instruct                        |       18 |      Min ECT |   10 |      20.0%
llama-3.3-70b-Instruct                        |       18 |     ECT Load |   10 |       0.0%
llama-3.3-70b-Instruct                        |       19 |   Min Events |   10 |      30.0%
llama-3.3-70b-Instruct                        |       19 |   Event Load |   10 |      10.0%
llama-3.3-70b-Instruct                        |       19 |      Min ECT |   10 |       0.0%
llama-3.3-70b-Instruct                        |       19 |     ECT Load |   10 |      10.0%
llama-3.3-70b-Instruct                        |       20 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       20 |   Event Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       20 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       20 |     ECT Load |   10 |      80.0%
llama-3.3-70b-Instruct                        |       21 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       21 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       21 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       21 |     ECT Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       22 |   Min Events |   10 |     100.0%
llama-3.3-70b-Instruct                        |       22 |   Event Load |   10 |     100.0%
llama-3.3-70b-Instruct                        |       22 |      Min ECT |   10 |     100.0%
llama-3.3-70b-Instruct                        |       22 |     ECT Load |   10 |      90.0%
llama-3.3-70b-Instruct                        |       23 |   Min Events |   10 |      90.0%
