Model                                         | Scenario |        Extra |    N |   Accuracy
anthropic-claude-opus-4.6 (with COT)          |       14 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       14 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       14 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       14 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       15 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       15 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       15 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       15 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       16 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       16 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       16 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       16 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       17 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       17 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       17 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       17 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       18 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       18 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       18 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       18 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       19 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       19 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       19 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       19 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       20 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       20 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       20 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       20 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       21 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       21 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       21 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       21 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       22 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       22 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       22 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       22 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       23 |   Min Events |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       23 |   Event Load |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       23 |      Min ECT |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       23 |     ECT Load |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       24 |   Min Events |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       24 |   Event Load |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       24 |      Min ECT |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       24 |     ECT Load |    5 |       0.0%
anthropic-claude-opus-4.6 (with COT)          |       25 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       25 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       25 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       25 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       26 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       26 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       26 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       26 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       27 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       27 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       27 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       27 |     ECT Load |    5 |      60.0%
anthropic-claude-opus-4.6 (with COT)          |       28 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       28 |   Event Load |    5 |      80.0%
anthropic-claude-opus-4.6 (with COT)          |       28 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       28 |     ECT Load |    5 |      60.0%
anthropic-claude-opus-4.6 (with COT)          |       29 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       29 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       29 |      Min ECT |    5 |      60.0%
anthropic-claude-opus-4.6 (with COT)          |       29 |     ECT Load |    5 |      20.0%
anthropic-claude-opus-4.6 (with COT)          |       30 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       30 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       30 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       30 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       31 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       31 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       31 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       31 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       32 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       32 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       32 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       32 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       33 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       33 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       33 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       33 |     ECT Load |    5 |      80.0%
anthropic-claude-opus-4.6 (with COT)          |       34 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       34 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       34 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       34 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       35 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       35 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       35 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       35 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       36 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       36 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       36 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       36 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       37 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       37 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       37 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       37 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       38 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       38 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       38 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       38 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       39 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       39 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       39 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6 (with COT)          |       39 |     ECT Load |    5 |     100.0%

anthropic-claude-opus-4.6_think               |        1 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        1 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        1 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        1 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        2 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        2 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        2 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        2 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        3 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        3 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        3 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        3 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        4 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        4 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        4 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        4 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        5 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        5 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        5 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think               |        5 |     ECT Load |    5 |     100.0%
